"","nppv","chl","phyc","temp","velo","atoll","lat","long"
"113",2.2829532567673,-1.72252738002181,0.267494548400015,3.38788615576418,-3.94842003649288,"Liot",-1.4103,144.5115
"114",1.60567219448058,-2.07191370972684,0.292487633128213,3.33313728379338,NA,"Long_Reef",-11.1741,151.5782
"115",0.801292422319071,-2.48468981484966,0.147631152338098,3.37766525268602,-3.22759835948074,"Losap",6.884,152.691
"116",0.973579929804423,-2.41743596148238,0.138199601061027,3.38138980325171,-3.4530340048599,"Lukunor",5.5552778,153.7425
"117",1.54459691972791,-2.13322012959109,0.286316954971061,3.36635689333044,-4.21672802918914,"Maalhosmadulu",5.5827,72.9493
"118",2.79318586463033,-1.39458017738542,0.468533903603928,3.36895434287977,-3.22736643071886,"Maiana",0.9321,173.0036
"119",1.95764824608166,-1.90902955621956,0.240375004441923,3.36463571976664,-2.69436530363652,"Majuro",7.0909924,171.3816354
"120",1.44017844317291,-2.12863922081496,0.253928798182496,3.32228202953132,-3.89142585824166,"Makemo",-16.618,-143.689
"121",1.43143694472181,-2.18311837105071,0.283601214519975,3.36666261020845,-4.1937873283054,"Makunudhoo",6.3094,72.6161
"122",2.19162828448908,-1.71119883030063,0.364409848013198,3.33501751970341,NA,"Malden",-4.0221,-154.925
"123",1.72013860942736,-2.05744138489613,0.295478659904247,3.36765000062397,-4.30665714403519,"Male",4.4214,73.5037
"124",1.45789147642351,-2.17877331524088,0.195335716632881,3.35509114816094,-2.63127042537868,"Maloelap",8.737,171.0411
"125",2.16618255189711,-1.80438737436172,0.319563566900347,3.39128532978163,-4.04947044247103,"Malum",-3.1461,154.4937
"126",1.48714964684073,-2.14654698540509,0.239624117170474,3.3396840977919,-3.96942157817946,"Manihi",-14.4038,-145.9477
"127",0.860177000400056,-2.44939343150495,0.074550996850053,3.3710193891383,NA,"Manihiki",-10.4349377,-160.9958241
"128",1.91917628057418,-1.87924766971774,0.321252195765357,3.36785368108207,NA,"Manra",-4.4556,-171.2444
"129",-0.113874704083241,-2.71519472750454,0.0547569273930145,3.29033805511443,NA,"Manuae",-19.2697,-158.9441
"130",0.349951600511849,-2.56960018689983,0.0999856352672578,3.29443139359315,-4.29355525720583,"Manuhangi",-19.2011,-141.2441
"131",2.61936843263917,-1.48109290306987,0.429944261778043,3.37070985460906,-2.82687307139105,"Marakei",2.0014,173.2765
"132",-0.0866912323219651,-2.66591157133225,0.00543306941974476,3.2446294210068,NA,"Maria",-21.810839,-154.705309
"133",-0.395882104168437,-2.77111818242668,-0.0139529248705632,3.24817999473987,-4.84673280372606,"Maria_Est",-22.016,-136.1892
"134",0.87535677351848,-2.37247904387677,0.181734068883953,3.30817892028134,-3.060888831874,"Marokau",-18.0605,-142.2658
"135",1.28350301060565,-2.19733177120011,0.234224143893443,3.31731375959,-3.99351527299281,"Marutea_Nord",-17.0245,-143.1548
"136",-0.466595544064444,-2.80099136107082,-0.0335747449738525,3.25575147923556,-4.23306999118279,"Marutea_Sud",-21.5207,-135.5566
"137",1.54336987701813,-2.09957934769632,0.231983279847621,3.3416420966167,-4.05232401857769,"Mataiva",-14.8831,-148.6738
"138",-0.400511588764259,-2.78423804702727,-0.0179655689612653,3.26083598476384,-4.29436867194509,"Matureivavao",-21.4721,-136.3935
"139",0.381844995229584,-2.59064300107763,0.108490286824955,3.33025329406499,NA,"Maupihaa",-16.8098,-153.9555
"140",1.95746998679668,-1.86385441389865,0.320414975590509,3.36861421709761,NA,"McKean",-3.5954,-174.1229
"141",1.69117135561289,-2.0734080370507,0.271914242933624,3.37078168419083,-3.78556046525027,"Meemu",2.9917,73.5007
"142",-0.27077248559456,-2.68079020875625,0.0566249454002658,3.1645466781386,-4.65860302122133,"Midway",28.2417536,-177.3754308
"143",1.51714159659779,-2.14226659363817,0.287277528143699,3.36538358270125,-4.23314423678155,"Miladhunmadulu",5.9665,73.2404
"144",1.95090864478089,-1.89315909453182,0.230724094502888,3.36808815379565,-2.67889961698859,"Mili",6.131,171.9422
"145",1.32741686542776,-2.22428946787192,0.306051700669216,3.36576319394353,-4.18716150703538,"Minicoy",8.2958,73.0451
"146",0.894863186384347,-2.44286475459767,0.101243995261697,3.37525709808153,-2.88384726786706,"Mokil",6.6816046,159.756297
"147",-0.444578893584788,-2.76899911278737,-0.0286866685019901,3.23036008888464,NA,"Morane",-23.1569,-137.133278
