parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
μ_pxn[3;5],-0.24618930813424603,0.09745006165945887,0.0006725591886157701,21378.621756563338,15229.645388814888,1.0003162752242158,3.549510185254427
μ_pxn[1;6],0.04103178054833862,0.12454120060069088,0.001013756029433059,16453.7790855981,11510.541322989422,1.000683931891154,2.731834498747646
μ_pxn[2;6],0.10458529702186861,0.07670832312704473,0.0006552059621764837,13810.95816771679,14011.902362999794,1.0001727624320478,2.293044764187548
μ_pxn[3;6],0.016268893370649257,0.1068909212836385,0.0007300950976566687,21445.523801315136,16416.78239525964,0.9999113109313537,3.560617986868811
τ_pxn[1;1],0.15673241687130518,0.08385870699858322,0.001013288295350521,6243.0907374956805,9075.33648188921,1.00095970843045,1.0365454991692948
τ_pxn[2;1],0.1211201945701838,0.03115811570017854,0.00034355948885642676,8024.495995433906,9821.570301511318,1.0004809284802791,1.332313681941708
τ_pxn[3;1],0.06020928483519183,0.04407641764708482,0.0004110207436386451,13642.702506606605,13306.02758415304,1.000234389638002,2.2651091381384103
τ_pxn[1;2],0.07437161549579008,0.07180315008300224,0.0009692820587702937,7275.71817169695,7986.506270835589,1.0003429597300104,1.2079934829077825
τ_pxn[2;2],0.05105909578364838,0.033217793591065144,0.00040788543922221917,8340.02187997715,8680.349545760208,1.000702032592268,1.3847007045314046
τ_pxn[3;2],0.043545156652187694,0.02895786977197042,0.00022452526246830295,25062.54439840794,14657.968914275556,1.0003007877855454,4.16115489686463
τ_pxn[1;3],0.08016068348253447,0.06354526333752762,0.0005726749214818552,13299.969982757118,16626.818911192968,1.0000341074217778,2.2082049748076646
τ_pxn[2;3],0.17257168653332888,0.04508608407410823,0.00047140750373509505,8980.041554055295,9949.506933844423,1.0002435032587174,1.490963698365708
τ_pxn[3;3],0.046432462892144435,0.03203751288759409,0.0002651870542307069,21680.213427469316,13919.8369206138,1.0003043739402677,3.5995836988727694
τ_pxn[1;4],0.15150250411022448,0.11095651263155976,0.0014366180480774164,5674.381356838891,13668.236381526904,1.0009257503891995,0.9421222121081783
τ_pxn[2;4],0.28129508019453636,0.06084755328705315,0.0006522430667470322,8719.338973297294,12927.155641355868,1.0004392788362684,1.447679034075385
τ_pxn[3;4],0.17052030853466946,0.12432275501245486,0.0016015275499558783,5732.454728002897,14629.066318661837,1.0009040993388247,0.9517641817723553
τ_pxn[1;5],0.10483249759811657,0.09436268029905555,0.0009486158910371758,10988.85678116276,14220.93462201331,1.000420260362161,1.8244889456947642
τ_pxn[2;5],0.05766650281934244,0.0425577427861427,0.00042114930727018966,13220.041293454517,12731.723115108862,0.9999794650153833,2.1949343486651482
τ_pxn[3;5],0.04839592649869708,0.03695727239489941,0.0003344493409611217,21376.949232314488,13049.048358604156,1.0003074765519235,3.5492324946753064
τ_pxn[1;6],0.09734172822221335,0.10509663730009504,0.0012502965711117969,9664.687509515823,10445.966715078463,1.0005585183676102,1.604636030467955
τ_pxn[2;6],0.2362995369092308,0.09176552974911507,0.0015479221381444462,3685.272276170423,3349.090681914972,1.000948615667534,0.6118687925093572
τ_pxn[3;6],0.048678582351170674,0.03880276930950994,0.00033792514291620257,22910.075123847317,12236.642322261314,1.0002895320877703,3.8037786496725237
z_pxb[1;1],0.5209797732458108,0.7643926126240553,0.004948494331881639,23877.33643847723,14832.551447963186,1.0004129213831383,3.9643738427198687
z_pxb[2;1],0.36752432407511815,0.9175032784882664,0.005823973089473315,24871.40721035623,15906.337941212134,1.0002395608037402,4.129420232044053
z_pxb[3;1],0.5325757580501529,0.9088227459276026,0.006236013104591697,21179.40906680573,14382.418650105403,1.000336774585732,3.5164347382317733
z_pxb[4;1],-0.6431182589823791,0.955388459587578,0.005862689784043329,26584.949036875325,14227.644381006528,1.0008757874882215,4.413920993381567
z_pxb[5;1],0.4601098874017462,0.7123556991805284,0.004774281211673842,22313.4923873847,15687.049758206422,1.0002209394513148,3.7047275263805877
z_pxb[6;1],-0.628238583491566,0.9451587413844583,0.005801164799485979,26657.2752100361,15378.90715282678,1.0001571016564965,4.425929367504929
z_pxb[1;2],0.013113081776891076,0.9699505683227863,0.005574442835916627,30392.389160461,14492.398374152433,1.0001533670274445,5.0460734142580295
z_pxb[2;2],0.002657693043176683,0.9641724432403732,0.0056818500025104055,28772.4842172976,14867.946649474401,1.000250989339596,4.777119261816596
z_pxb[3;2],0.029230944731611117,0.9631358684385393,0.006069914892552382,25215.064529939053,15189.43485506914,1.0002992411646308,4.186477939972394
z_pxb[4;2],0.16002437438830677,0.9865739257506495,0.0058332074501214245,28621.79530420748,14645.949030668833,1.000020640433565,4.752100257415432
z_pxb[5;2],0.32751067431133263,0.9778970227161327,0.006052288475648938,26128.82917104569,14880.930724457643,1.0005573853583851,4.338191036235844
z_pxb[6;2],0.14990968560634232,0.9698533789808526,0.005717895514553708,28785.83395210119,15294.836019897959,1.0000263589274558,4.779335729285611
z_pxb[1;3],-0.0032585287469993076,0.7751780014203553,0.004850096561048364,25556.57264370363,15053.941558616805,1.0001744582829095,4.243178813487884
z_pxb[2;3],0.0015011231671764142,0.9600424783685839,0.0052581450193384645,33333.68705384062,13900.465110525216,1.0001121458683226,5.534419526991568
z_pxb[3;3],0.2263526797161382,0.9670493145762545,0.005511524788684871,30812.49525315882,14569.83442098341,1.0001866156458685,5.1158239749769665
z_pxb[4;3],0.2028667318627541,0.9784496787710777,0.0056404586656782826,30106.332009715985,13684.077249820404,1.0000621841228785,4.99857910982175
z_pxb[5;3],0.26019923327533917,0.7206505642532529,0.004419290147304402,26648.107428600375,15271.57195210712,1.0001074675293815,4.42440723319932
z_pxb[6;3],0.22104412876234575,0.9680549800803947,0.005264854372734471,33845.383953691016,14535.087961258418,1.0002274242256708,5.619376984888707
z_pxb[1;4],-0.6019810644742433,0.6490542047603359,0.004446069349514539,21339.07321702402,15400.710136644786,1.0001169334872155,3.5429439086485157
z_pxb[2;4],-0.1168651082772494,0.8426367687273996,0.005528555372410896,23364.869161506063,14962.324182289163,1.0004893716580767,3.8792884784746122
z_pxb[3;4],-1.579515802937648,0.9543116303812448,0.008936097359379424,11975.456932201685,12699.741306632368,1.0004776335017924,1.9882949816854196
z_pxb[4;4],0.4185370458111152,0.8617303236204821,0.005817163901326977,22111.222915285587,13487.02502859681,1.0000771543458036,3.6711445592671246
z_pxb[5;4],-1.1108420559522805,0.6218133593635505,0.00434363707321297,20568.038794711367,16128.831076565197,1.0001004211977071,3.4149284282146417
