parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
μ_pxn[2;1],0.01173725298667817,0.046426716607600005,0.0003020222969736542,23659.869866437693,28311.002505467117,1.000153714482109,6.052133009128307
μ_pxn[3;1],0.03360339867475308,0.1591967988332273,0.0009483843264560331,28970.489737088425,27524.046125487093,1.00002715534617,7.410575722445613
μ_pxn[1;2],-0.10813634888944758,0.2283327421792872,0.0012652517203302013,34311.69868519559,28575.71298559865,1.0000459812638063,8.776843042002849
μ_pxn[2;2],0.1040430454519893,0.06738528930195425,0.00040420301261854434,27921.321174802266,30314.08714463445,1.0000067985907735,7.142201140345353
μ_pxn[3;2],0.1252748677033608,0.18396434237695103,0.001091235547273926,29338.6521914746,26782.62432095207,1.0000940444762556,7.504750718144681
μ_pxn[1;3],0.31043127622767297,0.264426817701785,0.001467410447219419,33045.86600360053,16687.444829625358,1.0000560839436863,8.453046343222937
μ_pxn[2;3],0.0376392146240977,0.05351436636678359,0.0003126108440260207,29351.543865050928,30318.584677827323,1.0001509869936147,7.508048374625238
μ_pxn[3;3],-0.017361654554592498,0.13799007246338635,0.0008226641652561503,29027.814043398565,27572.234289250682,1.0000191776098388,7.425239130503369
μ_pxn[1;4],-0.20703146445490128,0.2314623091696623,0.0012493854800179024,34893.72513416568,25299.376440926477,1.0000577246324094,8.92572388977938
μ_pxn[2;4],-0.11661810755274296,0.06034796610271814,0.00036976417355024125,26912.969126337037,27365.142948085697,1.0001131006928408,6.884267316034873
μ_pxn[3;4],-0.30525535351801886,0.20082313362348128,0.0011915959514327125,28962.26065561271,28902.248360663853,1.0000901908247708,7.408470744864793
μ_pxn[1;5],-0.2894633167188173,0.23032643193238142,0.0012998432505857429,32020.809540542992,29292.205932265457,1.0000599208043872,8.19083957322328
μ_pxn[2;5],-0.01746060141866081,0.0680597344349257,0.0004085398523862515,27980.355700615535,15949.250629427472,1.000206073837825,7.157302018091919
μ_pxn[3;5],-0.03994515561236642,0.21125552966799868,0.0012622032827854196,29315.35273109525,27629.068192041534,1.0000268472352054,7.498790776942435
μ_pxn[1;6],0.00890365003000037,0.28889614674093517,0.0016199686788509894,33271.16337845162,15763.788423295575,1.0000502907060835,8.510676824155567
μ_pxn[2;6],-0.05546953834617542,0.07495291126815302,0.000395616968881399,35981.98357959194,30692.23669786539,0.999999861231447,9.204097562044154
μ_pxn[3;6],0.036525630401738805,0.19696646002311954,0.0011454377285737224,30688.62375215293,28540.71654200836,0.9999799055478534,7.850069922767843
σ_pxn[1;1],0.3750937000401192,0.16974904994297832,0.0008889144462444407,42481.49051535414,31627.109863642403,1.000030962551431,10.866654486111772
σ_pxn[2;1],0.1508572271047765,0.03851964022812969,0.0002211648364162777,30273.037078105903,33400.04103999977,1.0000401022197045,7.743763935357416
σ_pxn[3;1],0.2914793927151617,0.12416000050390019,0.0006094649134875247,50828.51178168208,30744.1857745994,1.0000161675979289,13.00180075779519
σ_pxn[1;2],0.36453926645664886,0.17183496125178993,0.0008369046719609853,55941.03042250404,30759.74346550605,1.0000843643588793,14.309569693151596
σ_pxn[2;2],0.1993519491102629,0.055083552976534,0.0003060225078801383,32753.238376309542,32612.085783501534,1.000065244225385,8.378192959307123
σ_pxn[3;2],0.3312694363463599,0.13957793531155915,0.0006915945573858045,51780.91887071327,30816.93514510022,1.0000473669085654,13.245424007381615
σ_pxn[1;3],0.45374252381749264,0.20553217538491952,0.0010632483721155206,40402.57348452008,32097.987383753632,1.000114727811927,10.334872931243728
σ_pxn[2;3],0.170139090783731,0.04370114365749293,0.0002906133929966218,27043.4209036767,16735.341807095214,1.0000594056713537,6.917636540472442
σ_pxn[3;3],0.2704383758804176,0.11382289987172205,0.0006169463045043575,38044.31859074321,31933.76747787759,1.0000716730179304,9.731637479521682
σ_pxn[1;4],0.36868208779377476,0.17129693958246628,0.0008180958133697103,57814.47726239444,30822.133620943263,1.0000441862574685,14.788792509023109
σ_pxn[2;4],0.18001504741752328,0.05033624695259802,0.0003157604071153592,25537.446420281547,31723.428553234437,1.0000777523021533,6.532412195059209
σ_pxn[3;4],0.37611163992424945,0.15770982227085864,0.0007916472432806628,47200.00283677503,31748.595220696876,1.0001769123664588,12.073637632496661
σ_pxn[1;5],0.4128211864283704,0.18131211805104946,0.0009441067938538954,39771.702829815,33334.2308759365,0.9999958679861904,10.173497863021264
σ_pxn[2;5],0.20185969282934385,0.0582631853023141,0.0003501976675601757,27822.96115870966,31797.140097169595,1.0000352700525796,7.117040904742499
σ_pxn[3;5],0.37685514963325795,0.17113110935890608,0.0009315844772241369,36455.261019118436,30010.67596878888,1.000044983883519,9.32516069681216
σ_pxn[1;6],0.46947435746596583,0.24852981889616144,0.0020501373285844943,33565.719778899846,15641.534788172365,1.0000759881561132,8.586023583214946
σ_pxn[2;6],0.2041450301537122,0.0563403857109226,0.00030247574465667906,35018.33403986749,33048.25454004755,1.0000833744894309,8.957598522889644
σ_pxn[3;6],0.3317749199222099,0.1520279391880478,0.0007840567125912638,44060.617070291,31125.365900432815,1.0000946245298594,11.27059094065168
z_pxb[1;1],0.37353992029872635,0.9421126389251455,0.0031422900026458426,89909.0585544126,29448.39192503026,1.0000772540126306,22.998502703883975
z_pxb[2;1],0.1427822677289027,0.8846107819379502,0.0030342689303412265,85000.82505322043,29038.904613495135,1.0000902725447316,21.742989374488513
z_pxb[3;1],0.10448717452456463,0.5975855160832005,0.003179312543253638,35324.68307074369,33579.685544643704,1.000071988755774,9.035961806058431
z_pxb[4;1],-0.09782500582396486,0.9061929020230329,0.003127446494159719,84119.58916533433,30360.749579041378,1.0000488312439775,21.517571532547233
z_pxb[5;1],0.11803954900539522,0.6177522644595973,0.0033599352452183175,35209.05470208619,16337.847221512027,1.0000783959839457,9.00638437090371
z_pxb[6;1],0.14710067515558103,0.8450334487715242,0.003539703007955024,57678.507298547396,17405.694537611907,1.0000473160747256,14.754011746867862
z_pxb[1;2],0.05233469535073816,0.9542566481630737,0.0038722395282398997,60923.094475579695,14700.353936059813,1.000154265047127,15.583968685175746
z_pxb[2;2],-0.000926527711250214,0.9473727864226135,0.003202641349569538,87506.95339963328,28280.698748292514,1.0003271069994033,22.384050469754843
z_pxb[3;2],0.5491341198793351,0.6364701431530672,0.0031832500897252263,39913.86896032567,34064.02794090848,0.9999770492044382,10.20986358845005
z_pxb[4;2],0.09143111564584933,0.8940211624417328,0.003157272316273726,80163.95685107508,29085.070922747833,1.0001831680177018,20.50573110247527
z_pxb[5;2],0.4796802475905741,0.8531647523901023,0.0030710662589368935,77200.48488169417,32067.865886031264,1.000009054439709,19.74768270116269
z_pxb[6;2],0.04500193217333751,0.8415415432349063,0.0032414981226705154,67400.2730860607,32037.980145067624,1.0000395112425917,17.2408140818666
z_pxb[1;3],0.52546412719865,0.9407581876809985,0.0031414089508398704,89627.93093468886,27042.387293136333,0.9999733589533314,22.92659099191293
z_pxb[2;3],0.38660661838597526,0.8771104289270525,0.0033991752994733206,67237.50528330794,14254.414003795186,1.0000638583277202,17.199178502405502
