"","longitude","latitude","precip_anom"
"5104",176.25,-68.75,-0.00999999977648258
"5105",176.25,-71.25,0.0699999984353781
"5106",176.25,-73.75,0.0899999979883432
"5107",176.25,-76.25,0.119999997317791
"5108",176.25,-78.75,0.119999997317791
"5109",176.25,-81.25,0.109999997541308
"5110",176.25,-83.75,0
"5111",176.25,-86.25,0
"5112",176.25,-88.75,NA
"5113",178.75,88.75,NA
"5114",178.75,86.25,NA
"5115",178.75,83.75,NA
"5116",178.75,81.25,NA
"5117",178.75,78.75,NA
"5118",178.75,76.25,NA
"5119",178.75,73.75,NA
"5120",178.75,71.25,NA
"5121",178.75,68.75,-0.0299999993294477
"5122",178.75,66.25,0.0499999988824129
"5123",178.75,63.75,0.149999996647239
"5124",178.75,61.25,0.0499999988824129
"5125",178.75,58.75,0.00999999977648258
"5126",178.75,56.25,-0.0499999988824129
"5127",178.75,53.75,-0.219999995082617
"5128",178.75,51.25,-0.299999993294477
"5129",178.75,48.75,-0.179999995976686
"5130",178.75,46.25,-0.61999998614192
"5131",178.75,43.75,-0.729999983683228
"5132",178.75,41.25,-0.489999989047647
"5133",178.75,38.75,-0.509999988600612
"5134",178.75,36.25,-0.389999991282821
"5135",178.75,33.75,-0.379999991506338
"5136",178.75,31.25,-0.569999987259507
"5137",178.75,28.75,-0.409999990835786
"5138",178.75,26.25,-0.419999990612268
"5139",178.75,23.75,-0.409999990835786
"5140",178.75,21.25,-0.479999989271164
"5141",178.75,18.75,-0.30999999307096
"5142",178.75,16.25,-0.0799999982118607
"5143",178.75,13.75,0.0699999984353781
"5144",178.75,11.25,0.00999999977648258
"5145",178.75,8.75,-0.809999981895089
"5146",178.75,6.25,-0.769999982789159
"5147",178.75,3.75,3.33999992534518
"5148",178.75,1.25,5.71999987214804
"5149",178.75,-1.25,6.45999985560775
"5150",178.75,-3.75,6.96999984420836
"5151",178.75,-6.25,5.0499998871237
"5152",178.75,-8.75,2.14999995194376
"5153",178.75,-11.25,-0.0199999995529652
"5154",178.75,-13.75,-0.749999983236194
"5155",178.75,-16.25,-1.76999996043742
"5156",178.75,-18.75,-2.11999995261431
"5157",178.75,-21.25,-1.85999995842576
"5158",178.75,-23.75,-1.98999995552003
"5159",178.75,-26.25,-1.67999996244907
"5160",178.75,-28.75,-1.43999996781349
"5161",178.75,-31.25,-1.29999997094274
"5162",178.75,-33.75,-1.1499999742955
"5163",178.75,-36.25,-0.699999984353781
"5164",178.75,-38.75,-0.459999989718199
"5165",178.75,-41.25,-0.299999993294477
"5166",178.75,-43.75,-0.139999996870756
"5167",178.75,-46.25,0.0299999993294477
"5168",178.75,-48.75,0.0499999988824129
"5169",178.75,-51.25,0.0499999988824129
"5170",178.75,-53.75,-0.0999999977648258
"5171",178.75,-56.25,-0.109999997541308
"5172",178.75,-58.75,-0.149999996647239
"5173",178.75,-61.25,-0.139999996870756
"5174",178.75,-63.75,-0.119999997317791
"5175",178.75,-66.25,0
"5176",178.75,-68.75,0
"5177",178.75,-71.25,0.0499999988824129
"5178",178.75,-73.75,0.0799999982118607
"5179",178.75,-76.25,0.0899999979883432
"5180",178.75,-78.75,0.109999997541308
"5181",178.75,-81.25,0.119999997317791
"5182",178.75,-83.75,0.0199999995529652
"5183",178.75,-86.25,-0.0399999991059303
"5184",178.75,-88.75,NA
"5185",181.25,88.75,NA
"5186",181.25,86.25,NA
"5187",181.25,83.75,NA
"5188",181.25,81.25,NA
"5189",181.25,78.75,NA
"5190",181.25,76.25,NA
"5191",181.25,73.75,NA
"5192",181.25,71.25,0.0999999977648258
"5193",181.25,68.75,-0.0899999979883432
"5194",181.25,66.25,-0.0599999986588955
"5195",181.25,63.75,-0.0199999995529652
"5196",181.25,61.25,0.0299999993294477
"5197",181.25,58.75,0
"5198",181.25,56.25,-0.0499999988824129
"5199",181.25,53.75,-0.169999996200204
"5200",181.25,51.25,-0.219999995082617
"5201",181.25,48.75,-0.159999996423721
"5202",181.25,46.25,-0.279999993741512
"5203",181.25,43.75,-0.229999994859099
"5204",181.25,41.25,-0.109999997541308
"5205",181.25,38.75,-0.549999987706542
"5206",181.25,36.25,-0.519999988377094
"5207",181.25,33.75,-0.489999989047647
"5208",181.25,31.25,-0.509999988600612
"5209",181.25,28.75,-0.439999990165234
"5210",181.25,26.25,-0.399999991059303
"5211",181.25,23.75,-0.389999991282821
"5212",181.25,21.25,-0.259999994188547
"5213",181.25,18.75,-0.209999995306134
"5214",181.25,16.25,-0.0799999982118607
"5215",181.25,13.75,0.0499999988824129
"5216",181.25,11.25,-0.0299999993294477
"5217",181.25,8.75,-0.919999979436398
"5218",181.25,6.25,-0.57999998703599
"5219",181.25,3.75,4.08999990858138
"5220",181.25,1.25,5.98999986611307
"5221",181.25,-1.25,6.62999985180795
"5222",181.25,-3.75,6.95999984443188
"5223",181.25,-6.25,5.15999988466501
"5224",181.25,-8.75,1.90999995730817
"5225",181.25,-11.25,-0.199999995529652
"5226",181.25,-13.75,-1.10999997518957
"5227",181.25,-16.25,-1.52999996580184
"5228",181.25,-18.75,-1.719999961555
"5229",181.25,-21.25,-1.98999995552003
"5230",181.25,-23.75,-1.98999995552003
"5231",181.25,-26.25,-1.76999996043742
"5232",181.25,-28.75,-1.20999997295439
"5233",181.25,-31.25,-1.33999997004867
"5234",181.25,-33.75,-1.13999997451901
"5235",181.25,-36.25,-0.759999983012676
"5236",181.25,-38.75,-0.639999985694885
"5237",181.25,-41.25,-0.129999997094274
"5238",181.25,-43.75,-0.159999996423721
"5239",181.25,-46.25,0.0699999984353781
"5240",181.25,-48.75,-0.0299999993294477
"5241",181.25,-51.25,0.0899999979883432
"5242",181.25,-53.75,0.0199999995529652
"5243",181.25,-56.25,-0.0499999988824129
"5244",181.25,-58.75,-0.139999996870756
"5245",181.25,-61.25,-0.119999997317791
"5246",181.25,-63.75,-0.0299999993294477
"5247",181.25,-66.25,0.0699999984353781
"5248",181.25,-68.75,0.0399999991059303
"5249",181.25,-71.25,0.0699999984353781
"5250",181.25,-73.75,0.0799999982118607
"5251",181.25,-76.25,0.0799999982118607
"5252",181.25,-78.75,0.0999999977648258
"5253",181.25,-81.25,0.0899999979883432
"5254",181.25,-83.75,0.0199999995529652
"5255",181.25,-86.25,-0.00999999977648258
"5256",181.25,-88.75,NA
"5257",183.75,88.75,NA
"5258",183.75,86.25,NA
"5259",183.75,83.75,NA
"5260",183.75,81.25,NA
"5261",183.75,78.75,NA
"5262",183.75,76.25,NA
"5263",183.75,73.75,NA
"5264",183.75,71.25,NA
"5265",183.75,68.75,NA
"5266",183.75,66.25,-0.0799999982118607
"5267",183.75,63.75,-0.0299999993294477
"5268",183.75,61.25,0.0399999991059303
"5269",183.75,58.75,-0.0199999995529652
"5270",183.75,56.25,-0.0799999982118607
"5271",183.75,53.75,-0.199999995529652
"5272",183.75,51.25,-0.0499999988824129
"5273",183.75,48.75,-0.30999999307096
"5274",183.75,46.25,-0.339999992400408
"5275",183.75,43.75,-0.339999992400408
"5276",183.75,41.25,-0.109999997541308
"5277",183.75,38.75,-0.769999982789159
"5278",183.75,36.25,-0.61999998614192
"5279",183.75,33.75,-0.669999985024333
"5280",183.75,31.25,-0.629999985918403
"5281",183.75,28.75,-0.679999984800816
"5282",183.75,26.25,-0.689999984577298
"5283",183.75,23.75,-0.439999990165234
"5284",183.75,21.25,-0.229999994859099
"5285",183.75,18.75,-0.169999996200204
"5286",183.75,16.25,-0.0799999982118607
"5287",183.75,13.75,-0.00999999977648258
"5288",183.75,11.25,0.0299999993294477
"5289",183.75,8.75,-0.88999998010695
"5290",183.75,6.25,0.00999999977648258
"5291",183.75,3.75,4.73999989405274
"5292",183.75,1.25,6.11999986320734
"5293",183.75,-1.25,6.54999985359609
"5294",183.75,-3.75,6.93999984487891
"5295",183.75,-6.25,5.38999987952411
"5296",183.75,-8.75,2.18999995104969
"5297",183.75,-11.25,-0.159999996423721
"5298",183.75,-13.75,-1.26999997161329
"5299",183.75,-16.25,-1.75999996066093
"5300",183.75,-18.75,-2.02999995462596
"5301",183.75,-21.25,-2.21999995037913
"5302",183.75,-23.75,-1.92999995686114
"5303",183.75,-26.25,-1.73999996110797
"5304",183.75,-28.75,-1.19999997317791
"5305",183.75,-31.25,-1.07999997586012
"5306",183.75,-33.75,-1.05999997630715
"5307",183.75,-36.25,-0.749999983236194
"5308",183.75,-38.75,-0.679999984800816
"5309",183.75,-41.25,-0.229999994859099
"5310",183.75,-43.75,-0.0799999982118607
"5311",183.75,-46.25,0
"5312",183.75,-48.75,-0.00999999977648258
"5313",183.75,-51.25,0.0499999988824129
"5314",183.75,-53.75,0.0199999995529652
"5315",183.75,-56.25,-0.0699999984353781
"5316",183.75,-58.75,-0.219999995082617
"5317",183.75,-61.25,-0.219999995082617
"5318",183.75,-63.75,-0.0399999991059303
"5319",183.75,-66.25,0.0599999986588955
"5320",183.75,-68.75,0.0599999986588955
"5321",183.75,-71.25,0.0599999986588955
"5322",183.75,-73.75,0.0699999984353781
"5323",183.75,-76.25,0.0599999986588955
"5324",183.75,-78.75,0.0799999982118607
"5325",183.75,-81.25,0.119999997317791
"5326",183.75,-83.75,0.0399999991059303
"5327",183.75,-86.25,-0.0199999995529652
"5328",183.75,-88.75,NA
"5329",186.25,88.75,NA
"5330",186.25,86.25,NA
"5331",186.25,83.75,NA
"5332",186.25,81.25,NA
"5333",186.25,78.75,NA
"5334",186.25,76.25,NA
"5335",186.25,73.75,NA
"5336",186.25,71.25,NA
"5337",186.25,68.75,NA
"5338",186.25,66.25,-0.119999997317791
"5339",186.25,63.75,-0.239999994635582
"5340",186.25,61.25,0.0999999977648258
"5341",186.25,58.75,0.0199999995529652
"5342",186.25,56.25,-0.0799999982118607
"5343",186.25,53.75,-0.199999995529652
"5344",186.25,51.25,-0.289999993517995
"5345",186.25,48.75,-0.30999999307096
"5346",186.25,46.25,-0.369999991729856
"5347",186.25,43.75,-0.409999990835786
"5348",186.25,41.25,-0.239999994635582
"5349",186.25,38.75,-0.539999987930059
"5350",186.25,36.25,-0.57999998703599
"5351",186.25,33.75,-0.829999981448054
"5352",186.25,31.25,-0.809999981895089
"5353",186.25,28.75,-0.949999978765845
"5354",186.25,26.25,-0.939999978989363
"5355",186.25,23.75,-0.61999998614192
"5356",186.25,21.25,-0.319999992847443
"5357",186.25,18.75,-0.149999996647239
"5358",186.25,16.25,-0.119999997317791
"5359",186.25,13.75,-0.139999996870756
"5360",186.25,11.25,-0.139999996870756
"5361",186.25,8.75,-1.09999997541308
"5362",186.25,6.25,0.609999986365438
"5363",186.25,3.75,5.34999988041818
"5364",186.25,1.25,5.97999986633658
"5365",186.25,-1.25,6.04999986477196
"5366",186.25,-3.75,6.3699998576194
"5367",186.25,-6.25,5.31999988108873
"5368",186.25,-8.75,2.28999994881451
"5369",186.25,-11.25,-0.189999995753169
"5370",186.25,-13.75,-1.27999997138977
"5371",186.25,-16.25,-1.68999996222556
"5372",186.25,-18.75,-1.86999995820224
"5373",186.25,-21.25,-2.30999994836748
"5374",186.25,-23.75,-2.04999995417893
"5375",186.25,-26.25,-1.72999996133149
"5376",186.25,-28.75,-1.18999997340143
"5377",186.25,-31.25,-0.92999997921288
"5378",186.25,-33.75,-0.799999982118607
"5379",186.25,-36.25,-0.569999987259507
"5380",186.25,-38.75,-0.399999991059303
"5381",186.25,-41.25,-0.369999991729856
"5382",186.25,-43.75,-0.34999999217689
"5383",186.25,-46.25,-0.0199999995529652
"5384",186.25,-48.75,0.0199999995529652
"5385",186.25,-51.25,0.0899999979883432
"5386",186.25,-53.75,0.0699999984353781
"5387",186.25,-56.25,-0.0699999984353781
"5388",186.25,-58.75,-0.169999996200204
"5389",186.25,-61.25,-0.149999996647239
"5390",186.25,-63.75,-0.0199999995529652
"5391",186.25,-66.25,0.0399999991059303
"5392",186.25,-68.75,0.0699999984353781
"5393",186.25,-71.25,0.0699999984353781
"5394",186.25,-73.75,0.0599999986588955
"5395",186.25,-76.25,0.0699999984353781
"5396",186.25,-78.75,0.109999997541308
"5397",186.25,-81.25,0.129999997094274
"5398",186.25,-83.75,0.0299999993294477
"5399",186.25,-86.25,-0.0599999986588955
"5400",186.25,-88.75,NA
"5401",188.75,88.75,NA
"5402",188.75,86.25,NA
"5403",188.75,83.75,NA
"5404",188.75,81.25,NA
"5405",188.75,78.75,NA
"5406",188.75,76.25,NA
"5407",188.75,73.75,NA
"5408",188.75,71.25,NA
"5409",188.75,68.75,NA
"5410",188.75,66.25,-0.179999995976686
"5411",188.75,63.75,-0.00999999977648258
"5412",188.75,61.25,0.0299999993294477
"5413",188.75,58.75,0
"5414",188.75,56.25,-0.149999996647239
"5415",188.75,53.75,-0.199999995529652
"5416",188.75,51.25,-0.26999999396503
"5417",188.75,48.75,-0.289999993517995
"5418",188.75,46.25,-0.489999989047647
"5419",188.75,43.75,-0.439999990165234
"5420",188.75,41.25,-0.699999984353781
"5421",188.75,38.75,-0.409999990835786
"5422",188.75,36.25,-0.57999998703599
"5423",188.75,33.75,-0.789999982342124
"5424",188.75,31.25,-0.769999982789159
"5425",188.75,28.75,-0.919999979436398
"5426",188.75,26.25,-0.759999983012676
"5427",188.75,23.75,-0.65999998524785
"5428",188.75,21.25,-0.399999991059303
"5429",188.75,18.75,-0.199999995529652
"5430",188.75,16.25,-0.149999996647239
"5431",188.75,13.75,-0.0899999979883432
"5432",188.75,11.25,-0.249999994412065
"5433",188.75,8.75,-0.96999997831881
"5434",188.75,6.25,1.35999996960163
"5435",188.75,3.75,5.72999987192452
"5436",188.75,1.25,5.97999986633658
"5437",188.75,-1.25,5.84999986924231
"5438",188.75,-3.75,6.07999986410141
"5439",188.75,-6.25,5.1099998857826
"5440",188.75,-8.75,2.47999994456768
"5441",188.75,-11.25,-0.119999997317791
"5442",188.75,-13.75,-1.07999997586012
"5443",188.75,-16.25,-1.87999995797873
"5444",188.75,-18.75,-2.20999995060265
"5445",188.75,-21.25,-2.15999995172024
"5446",188.75,-23.75,-2.13999995216727
"5447",188.75,-26.25,-1.98999995552003
"5448",188.75,-28.75,-1.42999996803701
"5449",188.75,-31.25,-0.989999977871776
"5450",188.75,-33.75,-0.699999984353781
"5451",188.75,-36.25,-0.529999988153577
"5452",188.75,-38.75,-0.389999991282821
"5453",188.75,-41.25,-0.259999994188547
"5454",188.75,-43.75,-0.189999995753169
"5455",188.75,-46.25,0.0999999977648258
"5456",188.75,-48.75,0.00999999977648258
"5457",188.75,-51.25,0.0199999995529652
"5458",188.75,-53.75,0.0599999986588955
"5459",188.75,-56.25,-0.0799999982118607
"5460",188.75,-58.75,-0.169999996200204
"5461",188.75,-61.25,-0.149999996647239
"5462",188.75,-63.75,-0.0199999995529652
"5463",188.75,-66.25,0.0299999993294477
"5464",188.75,-68.75,0.0599999986588955
"5465",188.75,-71.25,0.0799999982118607
"5466",188.75,-73.75,0.0799999982118607
"5467",188.75,-76.25,0.0699999984353781
"5468",188.75,-78.75,0.119999997317791
"5469",188.75,-81.25,0.0999999977648258
"5470",188.75,-83.75,0.0499999988824129
"5471",188.75,-86.25,-0.0299999993294477
"5472",188.75,-88.75,NA
"5473",191.25,88.75,NA
"5474",191.25,86.25,NA
"5475",191.25,83.75,NA
"5476",191.25,81.25,NA
"5477",191.25,78.75,NA
"5478",191.25,76.25,NA
"5479",191.25,73.75,NA
"5480",191.25,71.25,NA
"5481",191.25,68.75,NA
"5482",191.25,66.25,-0.0499999988824129
"5483",191.25,63.75,0
"5484",191.25,61.25,0
"5485",191.25,58.75,-0.00999999977648258
"5486",191.25,56.25,-0.119999997317791
"5487",191.25,53.75,-0.179999995976686
"5488",191.25,51.25,-0.319999992847443
"5489",191.25,48.75,-0.289999993517995
"5490",191.25,46.25,-0.259999994188547
"5491",191.25,43.75,-0.549999987706542
"5492",191.25,41.25,-0.609999986365438
"5493",191.25,38.75,-0.359999991953373
"5494",191.25,36.25,-0.34999999217689
"5495",191.25,33.75,-0.379999991506338
"5496",191.25,31.25,-0.57999998703599
"5497",191.25,28.75,-0.709999984130263
"5498",191.25,26.25,-0.65999998524785
"5499",191.25,23.75,-0.469999989494681
"5500",191.25,21.25,-0.319999992847443
"5501",191.25,18.75,-0.119999997317791
"5502",191.25,16.25,-0.149999996647239
"5503",191.25,13.75,-0.0799999982118607
"5504",191.25,11.25,-0.339999992400408
"5505",191.25,8.75,-0.979999978095293
"5506",191.25,6.25,1.69999996200204
"5507",191.25,3.75,5.54999987594783
"5508",191.25,1.25,5.89999986812472
"5509",191.25,-1.25,6.1399998627603
"5510",191.25,-3.75,6.26999985985458
"5511",191.25,-6.25,5.26999988220632
"5512",191.25,-8.75,2.98999993316829
"5513",191.25,-11.25,0.239999994635582
"5514",191.25,-13.75,-1.12999997474253
"5515",191.25,-16.25,-1.99999995529652
"5516",191.25,-18.75,-2.36999994702637
"5517",191.25,-21.25,-2.4099999461323
"5518",191.25,-23.75,-2.2399999499321
"5519",191.25,-26.25,-2.1799999512732
"5520",191.25,-28.75,-1.75999996066093
"5521",191.25,-31.25,-1.12999997474253
"5522",191.25,-33.75,-0.65999998524785
"5523",191.25,-36.25,-0.419999990612268
"5524",191.25,-38.75,-0.479999989271164
"5525",191.25,-41.25,-0.319999992847443
"5526",191.25,-43.75,0.0199999995529652
"5527",191.25,-46.25,0.149999996647239
"5528",191.25,-48.75,0.0299999993294477
"5529",191.25,-51.25,-0.00999999977648258
"5530",191.25,-53.75,-0.0199999995529652
"5531",191.25,-56.25,-0.119999997317791
"5532",191.25,-58.75,-0.199999995529652
"5533",191.25,-61.25,-0.119999997317791
"5534",191.25,-63.75,-0.0399999991059303
"5535",191.25,-66.25,0.0499999988824129
"5536",191.25,-68.75,0.0599999986588955
"5537",191.25,-71.25,0.0699999984353781
"5538",191.25,-73.75,0.0699999984353781
"5539",191.25,-76.25,0.0899999979883432
"5540",191.25,-78.75,0.109999997541308
"5541",191.25,-81.25,0.129999997094274
"5542",191.25,-83.75,0.0699999984353781
"5543",191.25,-86.25,-0.0299999993294477
"5544",191.25,-88.75,NA
"5545",193.75,88.75,NA
"5546",193.75,86.25,NA
"5547",193.75,83.75,NA
"5548",193.75,81.25,NA
"5549",193.75,78.75,NA
"5550",193.75,76.25,NA
"5551",193.75,73.75,NA
"5552",193.75,71.25,NA
"5553",193.75,68.75,NA
"5554",193.75,66.25,-0.0699999984353781
"5555",193.75,63.75,-0.0399999991059303
"5556",193.75,61.25,0.00999999977648258
"5557",193.75,58.75,-0.0299999993294477
"5558",193.75,56.25,-0.129999997094274
"5559",193.75,53.75,-0.239999994635582
"5560",193.75,51.25,-0.30999999307096
"5561",193.75,48.75,-0.26999999396503
"5562",193.75,46.25,-0.139999996870756
"5563",193.75,43.75,-0.279999993741512
"5564",193.75,41.25,-0.489999989047647
"5565",193.75,38.75,-0.169999996200204
"5566",193.75,36.25,-0.149999996647239
"5567",193.75,33.75,-0.279999993741512
"5568",193.75,31.25,-0.549999987706542
"5569",193.75,28.75,-0.549999987706542
"5570",193.75,26.25,-0.539999987930059
"5571",193.75,23.75,-0.279999993741512
"5572",193.75,21.25,-0.149999996647239
"5573",193.75,18.75,-0.0899999979883432
"5574",193.75,16.25,-0.219999995082617
"5575",193.75,13.75,-0.219999995082617
"5576",193.75,11.25,-0.489999989047647
"5577",193.75,8.75,-0.689999984577298
"5578",193.75,6.25,2.31999994814396
"5579",193.75,3.75,5.65999987348914
"5580",193.75,1.25,5.81999986991286
"5581",193.75,-1.25,5.90999986790121
"5582",193.75,-3.75,6.01999986544251
"5583",193.75,-6.25,5.34999988041818
"5584",193.75,-8.75,3.34999992512167
"5585",193.75,-11.25,0.489999989047647
"5586",193.75,-13.75,-1.15999997407198
"5587",193.75,-16.25,-2.01999995484948
"5588",193.75,-18.75,-2.43999994546175
"5589",193.75,-21.25,-2.59999994188547
"5590",193.75,-23.75,-2.62999994121492
"5591",193.75,-26.25,-2.29999994859099
"5592",193.75,-28.75,-1.87999995797873
"5593",193.75,-31.25,-1.20999997295439
"5594",193.75,-33.75,-0.819999981671572
"5595",193.75,-36.25,-0.699999984353781
"5596",193.75,-38.75,-0.539999987930059
"5597",193.75,-41.25,-0.26999999396503
"5598",193.75,-43.75,0.0199999995529652
"5599",193.75,-46.25,0.0199999995529652
"5600",193.75,-48.75,-0.0199999995529652
"5601",193.75,-51.25,-0.0399999991059303
"5602",193.75,-53.75,-0.109999997541308
"5603",193.75,-56.25,-0.119999997317791
"5604",193.75,-58.75,-0.239999994635582
"5605",193.75,-61.25,-0.119999997317791
"5606",193.75,-63.75,-0.0499999988824129
"5607",193.75,-66.25,0.0299999993294477
"5608",193.75,-68.75,0.0499999988824129
"5609",193.75,-71.25,0.0699999984353781
"5610",193.75,-73.75,0.0499999988824129
"5611",193.75,-76.25,0.0599999986588955
"5612",193.75,-78.75,0.109999997541308
"5613",193.75,-81.25,0.139999996870756
"5614",193.75,-83.75,0.0599999986588955
"5615",193.75,-86.25,-0.0599999986588955
"5616",193.75,-88.75,NA
"5617",196.25,88.75,NA
"5618",196.25,86.25,NA
"5619",196.25,83.75,NA
"5620",196.25,81.25,NA
"5621",196.25,78.75,NA
"5622",196.25,76.25,NA
"5623",196.25,73.75,NA
"5624",196.25,71.25,NA
"5625",196.25,68.75,NA
"5626",196.25,66.25,0.0599999986588955
"5627",196.25,63.75,0.0499999988824129
"5628",196.25,61.25,0.00999999977648258
"5629",196.25,58.75,-0.0799999982118607
"5630",196.25,56.25,-0.289999993517995
"5631",196.25,53.75,-0.279999993741512
"5632",196.25,51.25,-0.219999995082617
"5633",196.25,48.75,-0.169999996200204
"5634",196.25,46.25,-0.379999991506338
"5635",196.25,43.75,-0.469999989494681
"5636",196.25,41.25,-0.509999988600612
"5637",196.25,38.75,-0.279999993741512
"5638",196.25,36.25,-0.139999996870756
"5639",196.25,33.75,-0.159999996423721
"5640",196.25,31.25,-0.34999999217689
"5641",196.25,28.75,-0.459999989718199
"5642",196.25,26.25,-0.259999994188547
"5643",196.25,23.75,-0.149999996647239
"5644",196.25,21.25,-0.109999997541308
"5645",196.25,18.75,-0.129999997094274
"5646",196.25,16.25,-0.26999999396503
"5647",196.25,13.75,-0.319999992847443
"5648",196.25,11.25,-0.529999988153577
"5649",196.25,8.75,-0.769999982789159
"5650",196.25,6.25,2.91999993473291
"5651",196.25,3.75,5.90999986790121
"5652",196.25,1.25,5.55999987572432
"5653",196.25,-1.25,5.67999987304211
"5654",196.25,-3.75,5.77999987080693
"5655",196.25,-6.25,5.02999988757074
"5656",196.25,-8.75,3.23999992758036
"5657",196.25,-11.25,0.559999987483025
"5658",196.25,-13.75,-0.999999977648258
"5659",196.25,-16.25,-1.99999995529652
"5660",196.25,-18.75,-2.38999994657934
"5661",196.25,-21.25,-2.43999994546175
"5662",196.25,-23.75,-2.43999994546175
"5663",196.25,-26.25,-2.27999994903803
"5664",196.25,-28.75,-1.93999995663762
"5665",196.25,-31.25,-1.35999996960163
"5666",196.25,-33.75,-0.959999978542328
"5667",196.25,-36.25,-0.739999983459711
"5668",196.25,-38.75,-0.589999986812472
"5669",196.25,-41.25,-0.249999994412065
"5670",196.25,-43.75,-0.0399999991059303
"5671",196.25,-46.25,0.0199999995529652
"5672",196.25,-48.75,0
"5673",196.25,-51.25,-0.0999999977648258
"5674",196.25,-53.75,-0.129999997094274
"5675",196.25,-56.25,-0.119999997317791
"5676",196.25,-58.75,-0.189999995753169
"5677",196.25,-61.25,-0.0799999982118607
"5678",196.25,-63.75,-0.0299999993294477
"5679",196.25,-66.25,0.00999999977648258
"5680",196.25,-68.75,0.0199999995529652
"5681",196.25,-71.25,0.0699999984353781
"5682",196.25,-73.75,0.0499999988824129
"5683",196.25,-76.25,0.0799999982118607
"5684",196.25,-78.75,0.119999997317791
"5685",196.25,-81.25,0.129999997094274
"5686",196.25,-83.75,0.0699999984353781
"5687",196.25,-86.25,-0.0399999991059303
"5688",196.25,-88.75,NA
"5689",198.75,88.75,NA
"5690",198.75,86.25,NA
"5691",198.75,83.75,NA
"5692",198.75,81.25,NA
"5693",198.75,78.75,NA
"5694",198.75,76.25,NA
"5695",198.75,73.75,NA
"5696",198.75,71.25,NA
"5697",198.75,68.75,NA
"5698",198.75,66.25,0.0499999988824129
"5699",198.75,63.75,0.119999997317791
"5700",198.75,61.25,0.0299999993294477
"5701",198.75,58.75,0.00999999977648258
"5702",198.75,56.25,-0.229999994859099
"5703",198.75,53.75,-0.199999995529652
"5704",198.75,51.25,-0.169999996200204
"5705",198.75,48.75,-0.149999996647239
"5706",198.75,46.25,-0.239999994635582
"5707",198.75,43.75,-0.449999989941716
"5708",198.75,41.25,-0.389999991282821
"5709",198.75,38.75,-0.149999996647239
"5710",198.75,36.25,-0.129999997094274
"5711",198.75,33.75,-0.139999996870756
"5712",198.75,31.25,-0.34999999217689
"5713",198.75,28.75,-0.379999991506338
"5714",198.75,26.25,-0.329999992623925
"5715",198.75,23.75,-0.149999996647239
"5716",198.75,21.25,-0.0399999991059303
"5717",198.75,18.75,-0.0499999988824129
"5718",198.75,16.25,-0.329999992623925
"5719",198.75,13.75,-0.139999996870756
"5720",198.75,11.25,-0.549999987706542
"5721",198.75,8.75,-0.779999982565641
"5722",198.75,6.25,3.18999992869794
"5723",198.75,3.75,5.7999998703599
"5724",198.75,1.25,5.46999987773597
"5725",198.75,-1.25,5.30999988131225
"5726",198.75,-3.75,5.31999988108873
"5727",198.75,-6.25,4.57999989762902
"5728",198.75,-8.75,2.95999993383884
"5729",198.75,-11.25,0.939999978989363
"5730",198.75,-13.75,-0.65999998524785
"5731",198.75,-16.25,-1.59999996423721
"5732",198.75,-18.75,-2.34999994747341
"5733",198.75,-21.25,-2.62999994121492
"5734",198.75,-23.75,-2.28999994881451
"5735",198.75,-26.25,-2.04999995417893
"5736",198.75,-28.75,-1.89999995753169
"5737",198.75,-31.25,-1.52999996580184
"5738",198.75,-33.75,-1.16999997384846
"5739",198.75,-36.25,-0.899999979883432
"5740",198.75,-38.75,-0.789999982342124
"5741",198.75,-41.25,-0.219999995082617
"5742",198.75,-43.75,-0.0999999977648258
"5743",198.75,-46.25,-0.0799999982118607
"5744",198.75,-48.75,-0.139999996870756
"5745",198.75,-51.25,-0.139999996870756
"5746",198.75,-53.75,-0.0899999979883432
"5747",198.75,-56.25,-0.109999997541308
"5748",198.75,-58.75,-0.149999996647239
"5749",198.75,-61.25,-0.0499999988824129
"5750",198.75,-63.75,-0.00999999977648258
"5751",198.75,-66.25,0
"5752",198.75,-68.75,0
"5753",198.75,-71.25,0.0299999993294477
"5754",198.75,-73.75,0.0199999995529652
"5755",198.75,-76.25,0.0699999984353781
"5756",198.75,-78.75,0.119999997317791
"5757",198.75,-81.25,0.129999997094274
"5758",198.75,-83.75,0.0799999982118607
"5759",198.75,-86.25,-0.0499999988824129
"5760",198.75,-88.75,NA
"5761",201.25,88.75,NA
"5762",201.25,86.25,NA
"5763",201.25,83.75,NA
"5764",201.25,81.25,NA
"5765",201.25,78.75,NA
"5766",201.25,76.25,NA
"5767",201.25,73.75,NA
"5768",201.25,71.25,NA
"5769",201.25,68.75,0.00999999977648258
"5770",201.25,66.25,0.0399999991059303
"5771",201.25,63.75,0.119999997317791
"5772",201.25,61.25,0.149999996647239
"5773",201.25,58.75,0.129999997094274
"5774",201.25,56.25,-0.0399999991059303
"5775",201.25,53.75,-0.289999993517995
"5776",201.25,51.25,-0.239999994635582
"5777",201.25,48.75,0
"5778",201.25,46.25,-0.239999994635582
"5779",201.25,43.75,-0.229999994859099
"5780",201.25,41.25,-0.299999993294477
"5781",201.25,38.75,-0.259999994188547
"5782",201.25,36.25,-0.149999996647239
"5783",201.25,33.75,-0.26999999396503
"5784",201.25,31.25,-0.379999991506338
"5785",201.25,28.75,-0.339999992400408
