atoll,region,species,mean,lower005,upper095
Abaiang,Micronesia,Puffinus_bailloni,0.09554963046332322,0.022579050418507985,0.2231699516299518
Abaiang,Micronesia,Fregata_ariel,0.34244791467916924,0.12686610216619537,0.6247798723453588
Abaiang,Micronesia,Fregata_minor,0.36465403800019847,0.14063927276206595,0.6310671298075452
Abaiang,Micronesia,Sula_dactylatra,0.026094039660314216,0.0036887511010380847,0.07433343362207968
Abaiang,Micronesia,Sula_granti,0.008440292872066693,0.0009024160741259363,0.026082737813024906
Abaiang,Micronesia,Sula_leucogaster,0.42469301756110156,0.1763250763630615,0.7003356724568838
Abaiang,Micronesia,Sula_sula,0.384757561274835,0.17117944911316949,0.6290242058148597
Ailinglaplap,Micronesia,Anous_stolidus,0.8875862347763083,0.7795921424521115,0.9589500253764945
Ailinglaplap,Micronesia,Anous_minutus,0.8622220781287133,0.7454984478894687,0.9450945523771825
Ailinglaplap,Micronesia,Anous_tenuirostris,0.04263511583078551,0.012083898448563918,0.09356081595471316
Ailinglaplap,Micronesia,Anous_ceruleus,0.05052868195284729,0.017625192483883157,0.10240385061871399
Ailinglaplap,Micronesia,Gygis_alba,0.8747230014874066,0.7620722412561755,0.950307818213812
Ailinglaplap,Micronesia,Onychoprion_fuscatus,0.29412843819696405,0.1575354590466812,0.45769852045646453
Ailinglaplap,Micronesia,Onychoprion_lunatus,0.13414156864570545,0.05627616088533826,0.24537274969884545
Ailinglaplap,Micronesia,Onychoprion_anaethetus,0.04443129005301825,0.01288368072257662,0.09807188983089535
Ailinglaplap,Micronesia,Sternula_nereis,0.039833334118432456,0.011351387309604116,0.0888495461784107
Ailinglaplap,Micronesia,Sternula_saundersi,0.03865721657340564,0.01075002320633986,0.08670730193877366
Ailinglaplap,Micronesia,Hydroprogne_caspia,0.03768164371779995,0.010759861342661374,0.08401566328967681
Ailinglaplap,Micronesia,Sterna_dougallii,0.03522206965180717,0.010183729316431614,0.07804110899825795
Ailinglaplap,Micronesia,Sterna_sumatrana,0.5526899215211886,0.3637316549437927,0.7312909515850663
Ailinglaplap,Micronesia,Thalasseus_bergii,0.714755249781695,0.5314307536108333,0.8622845928048921
Ailinglaplap,Micronesia,Thalasseus_bengalensis,0.1043223612548304,0.032792569082954165,0.21807681730350223
Ailinglaplap,Micronesia,Phaethon_lepturus,0.1649417210233144,0.07661538077613153,0.2845400669353078
Ailinglaplap,Micronesia,Phaethon_rubricauda,0.16151718878314508,0.07760209409119392,0.2721793812875668
Ailinglaplap,Micronesia,Phoebastria_immutabilis,0.06442217846267914,0.01984299260749429,0.13957838976493886
Ailinglaplap,Micronesia,Phoebastria_nigripes,0.0352909394122429,0.011711372512142828,0.0734641781321739
Ailinglaplap,Micronesia,Phoebastria_albatrus,0.04700253606298375,0.013437071275379273,0.10484284482701983
