atoll,median_excretedN,lower_excretedN,upper_excretedN,median_excretedP,lower_excretedP,upper_excretedP,median_NH3emit,lower_NH3emit,upper_NH3emit,median_bird_C,lower_bird_C,upper_bird_C
Takume,1256.4976155828265,26.50853861923874,10538.506089150393,209.41626926380442,4.418089769873124,1756.4176815250653,183.0896525563547,3.8626727702319306,1535.6108872762,237976.40614499425,4157.053955201289,1.92359173467653e6
Tetiaroa,30558.276099765117,26678.575516575944,58451.22401325921,5093.046016627521,4446.429252762658,9741.870668876536,4452.777374537203,3887.4495752724947,8517.17835621777,5.880414195313005e6,5.038816146547971e6,1.2269701639159389e7
Cocos,139337.56865890056,139019.46568158967,163401.37817477336,23222.928109816763,23169.910946931617,27233.563029128894,20301.91323519087,20255.56108706843,23808.354050360904,2.5071850451727547e7,2.5004901960067157e7,3.013636058083621e7
Scilly,1537.2157334547273,238.34198331382038,11144.749967342153,256.2026222424546,39.72366388563673,1857.4583278903594,223.9942925891174,34.72983185429954,1623.9492809555709,306134.2916868604,46272.92678320989,2.2093279136323608e6
Tabuaeran,24544.141332025356,9709.38435572675,216831.51513013412,4090.6902220042266,1618.2307259544586,36138.585855022364,3576.4320226665513,1414.7960061201834,31595.44934753382,5.172959474699061e6,1.839338908599711e6,5.012699006410799e7
Puka-Puka,2203.8302520118623,47.09702164647467,18819.5811810596,367.3050420019771,7.84950360774578,3136.5968635099343,321.1295510074427,6.86270886848631,2742.281829240113,408170.3569193017,9157.179110001129,3.38866951478692e6
Utirik,170.67778417678,1.774508006077161,1593.887134191971,28.446297362796667,0.2957513343461935,265.6478556986619,24.870191408616513,0.2585711665998149,232.25212526797293,36061.98663370684,315.7329321312452,340236.04990709823
Astove,23421.347278427053,83.57064890921716,340742.97840345075,3903.557879737843,13.928441484869529,56790.49640057513,3412.8248891422277,12.177437412485927,49651.119710217106,5.509634339276475e6,20498.075645958103,7.988341115386066e7
Bikini,14893.241538505674,4969.030588147915,130769.6637603802,2482.20692308428,828.171764691319,21794.94396006337,2170.1580527536835,724.0587428444103,19055.008147941116,3.2755709596566292e6,983241.9321311612,3.037124241133428e7
Birnie,9586.259642907164,2032.331085461324,109919.9649131303,1597.7099404845276,338.7218475768874,18319.994152188377,1396.8549765379012,296.1396724529357,16016.909173056123,2.1964150085577047e6,425549.6809828019,2.571761705580533e7
Funafuti,1687.2384381385002,907.9803790709825,13806.03890501471,281.2064063564167,151.3300631784971,2301.0064841691187,245.8547438430386,132.3057123789146,2011.7370975878578,383000.18093791907,200318.93533945928,3.224007134523141e6
Huon,21214.531477101147,5878.794884584866,308138.57924804103,3535.7552461835253,979.799147430811,51356.42987467353,3090.916868825689,856.2809653447455,44899.84954401978,4.709773800457351e6,1.1146214240505293e6,7.197329687735608e7
Jaluit,9165.798300131608,3659.0693620576917,92739.24237862755,1527.6330500219349,609.844893676282,15456.54039643793,1333.5381049877933,533.152220737981,13513.38028870359,1.9334770926162433e6,663339.0922631683,2.1501575745397154e7
Jemo,6662.2135258126855,4896.643352835767,25193.23959497682,1110.368920968781,816.1072254726279,4198.873265829471,970.7796851898482,713.5108885560688,3671.0149124109084,1.2796048278311484e6,896251.6749683423,5.518144640309724e6
Kuria,4973.573253516981,539.0134506669175,83637.78203371244,828.928875586164,89.8355751111529,13939.630338952076,724.7206740839031,78.54195995432228,12187.219667769525,1.15855502884856e6,118962.43299538142,1.9599783164723758e7
Oeno,20293.00615723817,17329.474249508025,63319.195481913186,3382.167692873029,2888.2457082513383,10553.199246985532,2956.9808971975617,2525.1519620711697,9226.511341650208,5.014270910523581e6,4.31953096657901e6,1.510088826112548e7
Bikar,20530.38544594435,20238.404383879042,22755.47136212535,3421.730907657393,3373.0673973131748,3792.5785603542267,2975.9042034860163,2948.6986025274537,3253.5370284476485,4.613666869281307e6,4.496175033246249e6,5.55550643673098e6
Bokaak,32850.788680129896,32467.389862960998,56473.08186181314,5475.131446688317,5411.2316438268335,9412.180310302192,4581.109947019291,4574.798354367651,4696.137841852909,7.781426050108439e6,7.680826334044902e6,1.4166895140030295e7
Starbuck,834884.862421635,831835.0269389178,854506.128051031,139147.47707027255,138639.17115648635,142417.6880085052,121654.65138143822,121210.24678252802,124513.75008743594,1.9562528560304388e8,1.9500622494420648e8,1.9950757753890383e8
Cosmoledo,737943.3263728938,737935.3211383725,738281.9162211145,122990.5543954823,122989.22018972875,123046.98603685241,107528.88470005026,107527.71822302001,107578.22207793384,1.6753453426958048e8,1.6753286863462868e8,1.6760498405890343e8
Conflict,7.364910598374826,0.002445913413029994,167.81563274718835,1.227485099729138,0.00040765223550499896,27.969272124531393,1.0731726871917604,0.0003564045258986562,24.453135057447444,1565.1119643391667,0.5197793368076485,35662.381926771755
Faadhippolhu,433.8564792874864,421.44188185896803,709.1652602854748,72.30941321458104,70.24031364316131,118.1942100475791,63.128672272219845,61.31968807549288,103.24509464621244,60788.37970946153,58150.1623532161,119294.05486628757
Takuu,4728.267277162629,318.25741982835405,68289.34617359476,788.0445461937717,53.04290330472568,11381.557695599126,688.9760889579832,46.374652603560165,9950.73329958095,884519.9098944117,65268.05947175506,1.2152171185654769e7
Kilinailau,15.187494333560288,4.119487491809631e-8,969.2931052869276,2.5312490555933818,6.865812486349385e-9,161.5488508811546,2.213034888604499,6.002681773779749e-9,141.23985248466659,2071.5998021672303,5.619050309178069e-6,132213.2118079113
Atafu,14988.059987898758,14961.253467632792,15361.252085204635,2498.0099979831266,2493.5422446054654,2560.2086808674394,2183.9744553795335,2180.0683624264925,2238.3538752726754,3.2075257505646804e6,3.2019297456016103e6,3.2854316036176686e6
Chesterfield,203758.1318459693,203702.8631240931,205028.79517906182,33959.688640994886,33950.47718734885,34171.465863176985,27004.394340503088,26996.34089817255,27189.548140468003,6.1874632543416545e7,6.1863094901124544e7,6.2139890333231404e7
