atoll,region,species,mean,lower005,upper095
Pulusuk,Micronesia,Pterodroma_heraldica,0.06813181872701937,0.019798429420320465,0.14991237222036294
Pulusuk,Micronesia,Pterodroma_ultima,0.04363914258562395,0.010677482597236297,0.10357393744425293
Pulusuk,Micronesia,Pterodroma_hypoleuca,0.036388207251760576,0.009111515656838074,0.08480952710306203
Pulusuk,Micronesia,Pterodroma_alba,0.02562296507767667,0.006529045748473924,0.059632412616732036
Pulusuk,Micronesia,Bulweria_bulwerii,0.04420668894315066,0.010775208291762964,0.10589158416768153
Pulusuk,Micronesia,Ardenna_pacifica,0.09379885742369258,0.03113336021338653,0.19051901038838362
Pulusuk,Micronesia,Puffinus_nativitatis,0.04334547091393084,0.011931372927980974,0.09661926336033518
Pulusuk,Micronesia,Puffinus_bailloni,0.028009310434187914,0.006008470716593897,0.0687010973249089
Pulusuk,Micronesia,Fregata_ariel,0.1309626783660938,0.045201522127617196,0.26228578522737933
Pulusuk,Micronesia,Fregata_minor,0.5094322669174851,0.297387313500803,0.7153489061736296
Pulusuk,Micronesia,Sula_dactylatra,0.10082457040075746,0.0233199280611124,0.23394451563753516
Pulusuk,Micronesia,Sula_granti,0.04619520593193995,0.008080733748732156,0.1215416347707854
Pulusuk,Micronesia,Sula_leucogaster,0.42013891575355267,0.2255613927493271,0.6305101301673038
Pulusuk,Micronesia,Sula_sula,0.42211056298582433,0.2254859594385291,0.6291343872108787
Puluwat,Micronesia,Anous_stolidus,0.8792790188122823,0.7686675111130423,0.9548070922504743
Puluwat,Micronesia,Anous_minutus,0.7995028873791526,0.647743576689952,0.9127732189361646
Puluwat,Micronesia,Anous_tenuirostris,0.02822360027842841,0.008157259437621136,0.06215429278193419
Puluwat,Micronesia,Anous_ceruleus,0.032341309415066834,0.01124906902450622,0.06586816187034597
Puluwat,Micronesia,Gygis_alba,0.8181131951686325,0.673986390062052,0.9228317983361569
Puluwat,Micronesia,Onychoprion_fuscatus,0.25205409035782383,0.13463634832745733,0.3930873184826117
Puluwat,Micronesia,Onychoprion_lunatus,0.05595712939843404,0.02235618063612304,0.10670495488793232
Puluwat,Micronesia,Onychoprion_anaethetus,0.028537549838333082,0.008303056955776066,0.06241985719178995
Puluwat,Micronesia,Sternula_nereis,0.03321046816148329,0.010084125795591651,0.07157268588445187
Puluwat,Micronesia,Sternula_saundersi,0.04380914485673231,0.013471825831300075,0.0932537050091596
Puluwat,Micronesia,Hydroprogne_caspia,0.03616572636619426,0.010999017231103244,0.07726945570284148
Puluwat,Micronesia,Sterna_dougallii,0.03414621007621107,0.010383265846478439,0.07352423389339106
Puluwat,Micronesia,Sterna_sumatrana,0.5502770660480156,0.379594569972651,0.7131055150041808
Puluwat,Micronesia,Thalasseus_bergii,0.7005459139658127,0.5344690050925645,0.8398691235739039
Puluwat,Micronesia,Thalasseus_bengalensis,0.04070675862763569,0.01297567863205819,0.08552792156435149
Puluwat,Micronesia,Phaethon_lepturus,0.16193302219614442,0.08079678684951906,0.2681567837152257
Puluwat,Micronesia,Phaethon_rubricauda,0.11134792341386424,0.05453650051477873,0.18877711465659447
Puluwat,Micronesia,Phoebastria_immutabilis,0.04633842218122975,0.01524919066024692,0.09621458580000192
Puluwat,Micronesia,Phoebastria_nigripes,0.03603215249056316,0.012425909883629677,0.07338773283853897
Puluwat,Micronesia,Phoebastria_albatrus,0.03678954130388633,0.011111880078248851,0.0792628055172633
Puluwat,Micronesia,Nesofregetta_fuliginosa,0.03543790669953561,0.010504038398291905,0.07680832100281408
Puluwat,Micronesia,Hydrobates_tristrami,0.03476024370481231,0.010000445186973198,0.07631060207354622
Puluwat,Micronesia,Pterodroma_neglecta,0.0332873652885274,0.010410710208848787,0.0709762710120493
Puluwat,Micronesia,Pterodroma_heraldica,0.05679316082038606,0.018777117823463092,0.11604372991812699
